Unnamed: 0,brand,name,year,model,seat,fuel,capacity,origin,gear,price
3060,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,905000000
3061,Suzuki,Suzuki Ertiga Hybrid 1.5 AT - 2023,2023,SUV,7,Hybrid,1.5,Nhập khẩu,Số tự động,609000000
3062,Mitsubishi,Mitsubishi Attrage 1.2 CVT - 2023,2023,Sedan,5,Xăng,1.2,Nhập khẩu,Số tự động,460000000
3063,Mazda,Mazda CX 30 Luxury 2.0 AT - 2023,2023,Crossover,5,Xăng,2.0,Nhập khẩu,Số tự động,749000000
3064,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,658000000
3065,Hyundai,Hyundai SantaFe Cao cấp 2.5L HTRAC - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1195000000
3066,Honda,Honda Civic RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,859000000
3067,Mazda,Mazda 6 Premium 2.0 AT - 2023,2023,Sedan,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,849000000
3068,Honda,Honda Civic RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,875000000
3069,Mitsubishi,Mitsubishi Outlander CVT - 2023,2023,SUV,7,Xăng,0.0,Lắp ráp trong nước,Số tự động,825000000
3070,Hyundai,Hyundai Elantra 1.6 AT Đặc biệt - 2022,2022,Sedan,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,600000000
3071,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,568000000
3072,Hyundai,Hyundai i10 1.2 AT - 2023,2023,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,413000000
3073,Mitsubishi,Mitsubishi Outlander 2.0 CVT - 2023,2023,SUV,7,Xăng,2.0,Lắp ráp trong nước,Số tự động,745000000
3074,Ford,Ford Territory Titanium 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,835000000
3075,Hyundai,Hyundai i10 1.2 AT - 2023,2023,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,402000000
3076,Hyundai,Hyundai Elantra 1.6 AT Tiêu chuẩn - 2022,2022,Sedan,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,560000000
3077,Hyundai,Hyundai Creta Tiêu chuẩn 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,620000000
3078,Hyundai,Hyundai Tucson 2.0 AT Đặc biệt - 2022,2022,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,935000000
3079,Isuzu,"Isuzu QKR 210 1,9T - 2023",2023,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,483000000
3080,Suzuki,Suzuki Swift GLX 1.2 AT - 2022,2022,Hatchback,5,Xăng,1.2,Nhập khẩu,Số tự động,559000000
3081,Mitsubishi,Mitsubishi Xpander 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,567000000
3082,Hyundai,Hyundai SantaFe Cao cấp 2.5L HTRAC - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1180000000
3083,Hyundai,Hyundai Accent 1.4 AT - 2023,2023,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,462000000
3084,Hyundai,Hyundai Stargazer Cao cấp 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,585000000
3085,Ford,Ford Everest Sport 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,0.0,Nhập khẩu,Số tự động,1129000000
3086,Hyundai,Hyundai Creta Đặc biệt 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,647000000
3087,Hyundai,Hyundai Tucson 2.0 AT Tiêu chuẩn - 2022,2022,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,805000000
3088,Hyundai,Hyundai SantaFe Cao cấp 2.5L HTRAC - 2023,2023,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1195000000
3089,Kia,Kia Sonet Deluxe 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,534000000
3090,Hyundai,Hyundai SantaFe Tiêu chuẩn 2.2L - 2023,2023,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1109000000
3091,Mitsubishi,Mitsubishi Outlander 2.0 CVT - 2023,2023,SUV,7,Xăng,2.0,Lắp ráp trong nước,Số tự động,770000000
3092,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,895000000
3093,Nissan,Nissan Almera EL 1.0 CVT - 2022,2022,Sedan,5,Xăng,1.0,Nhập khẩu,Số tự động,455000000
3094,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,839000000
3095,Kia,Kia Morning X-Line - 2023,2023,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,439000000
3096,Peugeot,Peugeot 3008 AL - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,1119000000
3097,Mitsubishi,Mitsubishi Xpander 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,598000000
3098,Ford,Ford Ranger XLT 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,830000000
3099,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,930000000
3100,Mercedes,Mercedes Benz C class C200 Avantgarde - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,1469000000
3101,Ford,Ford Ranger XLS 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,716000000
3102,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,839000000
3103,Ford,Ford Transit Cứu thương - 2023,2023,Van/Minivan,7,Dầu,2.2,Lắp ráp trong nước,Số tay,940000000
3104,Mazda,Mazda cx3 Deluxe 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,584000000
3105,Honda,Honda CRV G - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,928000000
3106,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,648000000
3107,Honda,Honda CRV G - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,1048000000
3108,Hyundai,Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,1025000000
3109,Nissan,Nissan Navara VL 2.3 AT 4WD Cao cấp - 2022,2022,Bán tải / Pickup,5,Dầu,2.3,Nhập khẩu,Số tự động,825000000
3110,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,846000000
3111,Peugeot,Peugeot 3008 AT - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,999000000
3112,Peugeot,Peugeot 2008 AT - 2023,2023,SUV,5,Xăng,0.0,Lắp ráp trong nước,Số tự động,789000000
3113,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1313000000
3114,Toyota,Toyota Camry 2.0Q - 2023,2023,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1185000000
3115,Hyundai,Hyundai Tucson 2.0 AT CRDi Đặc biệt - 2023,2023,Crossover,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,1030000000
3116,Hyundai,Hyundai Tucson 2.0 AT CRDi Đặc biệt - 2023,2023,Crossover,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,1030000000
3117,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,658000000
3118,Peugeot,Peugeot 3008 AL - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,1119000000
3119,Mazda,Mazda BT50 1.9L 4x2 AT - 2022,2022,Bán tải / Pickup,5,Dầu,1.9,Nhập khẩu,Số tự động,644000000
3120,Toyota,Toyota Corolla Cross 1.8HV - 2023,2023,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,928000000
3121,Ford,Ford Everest Titanium Plus 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1475000000
3122,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,633000000
3123,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,820000000
3124,Peugeot,Peugeot 2008 AT - 2023,2023,SUV,5,Xăng,0.0,Lắp ráp trong nước,Số tự động,789000000
3125,Toyota,Toyota Corolla Cross 1.8V - 2023,2023,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,846000000
3126,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,0.0,Lắp ráp trong nước,Số tay,849000000
3127,Hyundai,Hyundai Tucson 1.6 AT Turbo HTRAC Đặc biệt - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,1025000000
3128,Mazda,Mazda CX5 Premium 2.0 AT - 2023,2023,SUV,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,819000000
3129,Mitsubishi,Mitsubishi Attrage 1.2 MT - 2023,2023,Sedan,5,Xăng,1.2,Nhập khẩu,Số tay,375000000
3130,Ford,Ford Everest Titanium Plus 4x4 AT - 2023,2023,SUV,7,Dầu,0.0,Nhập khẩu,Số tự động,1419000000
3131,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,0.0,Nhập khẩu,Số tự động,1299000000
3132,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1290000000
3133,Toyota,Toyota Raize G 1.0 CVT - 2023,2023,SUV,5,Xăng,1.0,Nhập khẩu,Số tự động,555000000
3134,Hyundai,Hyundai Creta Đặc biệt 1.5 AT - 2023,2023,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,650000000
3135,Toyota,Toyota Vios E CVT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,542000000
3136,Mitsubishi,Mitsubishi Triton Athlete 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.4,Nhập khẩu,Số tự động,885000000
3137,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,895000000
3138,VinFast,VinFast VF8 Plus - 2023,2023,SUV,5,Điện,0.2,Lắp ráp trong nước,Số tự động,1087000000
3139,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1259000000
3140,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2023,2023,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1295000000
3141,Suzuki,Suzuki Super Carry Truck Ben 1.0 MT - 2022,2022,Truck,2,Xăng,1.0,Lắp ráp trong nước,Số tay,295000000
3142,Toyota,Toyota Veloz Cross Top 1.5 CVT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,688000000
3143,Hyundai,Hyundai Stargazer Đặc biệt 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,560000000
3144,Peugeot,Peugeot 3008 AT - 2023,2023,Crossover,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,999000000
3145,Honda,Honda City RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,604000000
3146,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,915000000
3147,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,609000000
3148,Suzuki,Suzuki XL7 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,525000000
3149,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,915000000
3150,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,822000000
3151,Honda,Honda Civic G 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,770000000
3152,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,658000000
3153,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,648000000
3154,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,653000000
3155,Toyota,Toyota Fortuner 2.4G 4x2 MT - 2022,2022,SUV,7,Dầu,2.4,Lắp ráp trong nước,Số tay,1026000000
3156,Toyota,Toyota Vios E 1.5 MT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tay,444000000
3157,Hyundai,Hyundai Creta Đặc biệt 1.5 AT - 2022,2022,Crossover,5,Xăng,1.5,Nhập khẩu,Số tự động,632000000
3158,Suzuki,Suzuki Carry Pro - 2022,2022,Truck,2,Xăng,1.5,Nhập khẩu,Số tay,325000000
3159,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,653000000
3160,Toyota,Toyota Corolla Cross 1.8V - 2023,2023,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,846000000
3161,Hyundai,Hyundai Accent 1.4 AT - 2022,2022,Sedan,5,Xăng,1.4,Lắp ráp trong nước,Số tự động,495000000
3162,Mitsubishi,Mitsubishi Triton Athlete 4x2 AT - 2022,2022,Bán tải / Pickup,5,Dầu,2.4,Nhập khẩu,Số tự động,780000000
3163,Mitsubishi,Mitsubishi Attrage 1.2 CVT - 2022,2022,Sedan,5,Xăng,1.2,Nhập khẩu,Số tự động,465000000
3164,Toyota,Toyota Fortuner Legender 2.8L 4x4 AT - 2022,2022,SUV,7,Dầu,2.8,Lắp ráp trong nước,Số tự động,1470000000
3165,Mitsubishi,Mitsubishi Xpander Cross 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,693000000
3166,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,766000000
3167,Isuzu,Isuzu Dmax LS 1.9L 4x2 AT - 2022,2022,Bán tải / Pickup,5,Dầu,1.9,Nhập khẩu,Số tự động,662000000
3168,Hyundai,Hyundai SantaFe Cao cấp 2.5L HTRAC - 2022,2022,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1125000000
3169,Toyota,Toyota Corolla altis 1.8G - 2023,2023,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,719000000
3170,Toyota,Toyota Vios E CVT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,542000000
3171,Hyundai,Hyundai Tucson 2.0 AT Đặc biệt - 2023,2023,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,930000000
3172,Ford,Ford Territory Titanium X 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,935000000
3173,Hyundai,Hyundai Stargazer Cao cấp 1.5 AT - 2023,2023,Van/Minivan,7,Xăng,1.5,Nhập khẩu,Số tự động,605000000
3174,Honda,Honda City G 1.5 AT - 2022,2022,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,529000000
3175,Toyota,Toyota Corolla altis 1.8HEV - 2023,2023,Sedan,5,Hybrid,1.8,Nhập khẩu,Số tự động,860000000
3176,Toyota,Toyota Innova E 2.0 MT - 2023,2023,Crossover,8,Xăng,2.0,Lắp ráp trong nước,Số tay,755000000
3177,Ford,Ford Ranger XLS 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,716000000
3178,Kia,Kia K3 Luxury 1.6 AT - 2023,2023,Sedan,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,634000000
3179,Honda,Honda Civic RS 1.5 AT - 2023,2023,Sedan,5,Xăng,1.5,Nhập khẩu,Số tự động,800000000
3180,Ford,Ford Everest Titanium Plus 2.0L 4x4 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1459000000
3181,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,753000000
3182,Ford,Ford Ranger XL 2.0L 4x4 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,629000000
3183,Kia,Kia Frontier K250L - 2022,2022,Truck,3,Dầu,0.0,Lắp ráp trong nước,Số tay,466000000
3184,VinFast,VinFast VF8 Eco - 2023,2023,SUV,5,Điện,0.2,Lắp ráp trong nước,Số tự động,707000000
3185,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1244000000
3186,Isuzu,Isuzu QKR 210 thùng bạt - 2022,2022,Truck,3,Dầu,0.0,Nhập khẩu,Số tay,550000000
3187,Suzuki,Suzuki XL7 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,599000000
3188,Mazda,Mazda CX5 Luxury 2.0 AT - 2023,2023,SUV,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,808000000
3189,Toyota,Toyota Raize G 1.0 CVT - 2022,2022,SUV,5,Xăng,1.0,Nhập khẩu,Số tự động,560000000
3190,Toyota,Toyota Corolla altis 1.8V - 2022,2022,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,705000000
3191,Toyota,Toyota Corolla Cross 1.8G - 2023,2023,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,746000000
3192,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,900000000
3193,Ford,Ford Transit Tiêu chuẩn - 2023,2023,Van/Minivan,16,Dầu,2.2,Lắp ráp trong nước,Số tay,815000000
3194,Toyota,Toyota Corolla Cross 1.8V - 2022,2022,SUV,5,Xăng,1.8,Nhập khẩu,Số tự động,846000000
3195,Nissan,Nissan Navara VE 2.3 AT 2WD Tiêu chuẩn - 2022,2022,Bán tải / Pickup,5,Dầu,2.3,Nhập khẩu,Số tự động,630000000
3196,Ford,Ford Ranger XLT 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,780000000
3197,Toyota,Toyota Corolla Cross 1.8HV - 2023,2023,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,936000000
3198,Nissan,Nissan Navara VL 2.3 AT 4WD Cao cấp - 2022,2022,Bán tải / Pickup,5,Dầu,2.3,Nhập khẩu,Số tự động,855000000
3199,Toyota,Toyota Camry 2.5Q - 2023,2023,Sedan,5,Xăng,2.5,Nhập khẩu,Số tự động,1370000000
3200,Toyota,Toyota Corolla altis 1.8HEV - 2023,2023,Sedan,5,Hybrid,1.8,Nhập khẩu,Số tự động,839000000
3201,Toyota,Toyota Innova E 2.0 MT - 2022,2022,Crossover,8,Xăng,2.0,Lắp ráp trong nước,Số tay,755000000
3202,Toyota,Toyota Avanza Premio 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,598000000
3203,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,625000000
3204,Toyota,Toyota Camry 2.0G - 2023,2023,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1070000000
3205,Nissan,Nissan Almera VL 1.0 CVT Cao cấp - 2023,2023,Sedan,5,Xăng,1.0,Nhập khẩu,Số tự động,538000000
3206,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2023,2023,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1205000000
3207,Mitsubishi,Mitsubishi Xpander Cross 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,685000000
3208,Toyota,Toyota Corolla altis 1.8V - 2023,2023,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,730000000
3209,Honda,Honda CRV L - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,1118000000
3210,Toyota,Toyota Corolla altis 1.8G - 2023,2023,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,690000000
3211,Ford,Ford Everest Titanium 2.0L 4x2 AT - 2023,2023,SUV,7,Dầu,2.0,Nhập khẩu,Số tự động,1246000000
3212,Hyundai,Hyundai SantaFe 2.5 XĂNG CAO CẤP - 2022,2022,SUV,7,Xăng,2.5,Lắp ráp trong nước,Số tự động,1195000000
3213,Hyundai,Hyundai Tucson 2.0 AT Đặc biệt - 2023,2023,Crossover,5,Xăng,2.0,Lắp ráp trong nước,Số tự động,920000000
3214,Mitsubishi,Mitsubishi Xpander Premium 1.5 AT - 2022,2022,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,648000000
3215,VinFast,VinFast VF8 Eco - 2023,2023,SUV,5,Điện,0.2,Lắp ráp trong nước,Số tự động,907000000
3216,Toyota,Toyota Camry 2.5Q - 2023,2023,Sedan,5,Xăng,2.5,Nhập khẩu,Số tự động,1348000000
3217,Toyota,Toyota Camry 2.0G - 2023,2023,Sedan,5,Xăng,2.0,Nhập khẩu,Số tự động,1070000000
3218,Nissan,Nissan Kicks e-Power V - 2023,2023,SUV,5,Hybrid,1.2,Nhập khẩu,Số tự động,770000000
3219,Ford,Ford Ranger Raptor 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Nhập khẩu,Số tự động,1299000000
3220,Kia,Kia K3 Luxury 1.6 AT - 2022,2022,Sedan,5,Xăng,1.6,Lắp ráp trong nước,Số tự động,644000000
3221,Toyota,Toyota Corolla altis 1.8V - 2022,2022,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,710000000
3222,Toyota,Toyota Vios E 1.5 MT - 2023,2023,Sedan,5,Xăng,1.5,Lắp ráp trong nước,Số tay,442000000
3223,Mitsubishi,Mitsubishi Triton Athlete 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.4,Nhập khẩu,Số tự động,905000000
3224,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2022,2022,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1300000000
3225,Toyota,Toyota Corolla altis 1.8HEV - 2022,2022,Sedan,5,Hybrid,1.8,Nhập khẩu,Số tự động,860000000
3226,Ford,Ford Ranger Wildtrak 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.0,Lắp ráp trong nước,Số tự động,910000000
3227,Toyota,Toyota Corolla Cross 1.8HV - 2023,2023,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,870000000
3228,Kia,Kia Carens 1.5D Signature - 2023,2023,SUV,7,Dầu,1.5,Lắp ráp trong nước,Số tự động,859000000
3229,Mitsubishi,Mitsubishi Xpander Cross 1.5 AT - 2023,2023,SUV,7,Xăng,1.5,Nhập khẩu,Số tự động,698000000
3230,Hyundai,Hyundai SantaFe Cao cấp 2.2L HTRAC - 2023,2023,SUV,7,Dầu,2.2,Lắp ráp trong nước,Số tự động,1375000000
3231,Mitsubishi,Mitsubishi Attrage Premium 1.2 CVT - 2022,2022,Sedan,5,Xăng,1.2,Nhập khẩu,Số tự động,490000000
3232,Honda,Honda CRV G - 2023,2023,SUV,7,Xăng,1.5,Lắp ráp trong nước,Số tự động,922000000
3233,Toyota,Toyota Fortuner 2.4L 4x2 AT - 2023,2023,SUV,7,Dầu,2.4,Lắp ráp trong nước,Số tự động,1118000000
3234,Ford,Ford Ranger XLT 2.0L 4x4 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,800000000
3235,Peugeot,Peugeot 3008 - 2022,2022,SUV,5,Xăng,0.0,Lắp ráp trong nước,Số tự động,1065000000
3236,Ford,Ford Ranger XLS 2.0L 4x2 MT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tay,600000000
3237,Ford,Ford Everest Wildtrak 4x4 AT - 2023,2023,SUV,7,Dầu,0.0,Nhập khẩu,Số tự động,1474000000
3238,Ford,Ford Ranger XLS 2.0L 4x2 AT - 2023,2023,Bán tải / Pickup,5,Dầu,2.2,Lắp ráp trong nước,Số tự động,640000000
3239,Toyota,Toyota Corolla Cross 1.8HV - 2022,2022,SUV,5,Hybrid,1.8,Nhập khẩu,Số tự động,886000000
3240,Hyundai,Hyundai i10 1.2 AT - 2022,2022,Hatchback,5,Xăng,1.25,Lắp ráp trong nước,Số tự động,360000000
3241,Toyota,Toyota Corolla altis 1.8V - 2023,2023,Sedan,5,Xăng,1.8,Nhập khẩu,Số tự động,765000000
3242,Ford,Ford Territory Trend 1.5 AT - 2023,2023,SUV,5,Xăng,1.5,Lắp ráp trong nước,Số tự động,760000000
